# Every library live on Libby. Tab separated: key, name, region, kind, places.
# Written by tools/seed_libraries.py, loaded into the database at startup.
shalom	Temple Rodef Shalom		company
sharjah	Sharjah Public Library	United Arab Emirates	public
sheffield	University of Sheffield	United Kingdom	college
sheffieldcollegelrc	The Sheffield College	United Kingdom	college
sheffielduk	Sheffield Libraries		public
sheppardnc	Sheppard Memorial Library		public	blount carver winterville
shetlanduk	Shetland Library	United Kingdom	public
shinshu-kyodo-library	Digi Tosho Shinshu		public
shioya-town-lib	Shioya Town Library	Japan	public
shorelinknsw	Shorelink Library Network		public	lane cove mosman stanton
shortercollege	Shorter College		college
shortgrass	Shortgrass Library System	Canada	public	alcoma bassano bow island brooks duchess foremost gem jubilee graham irvine medicine hat redcliff rolling hills rosemary tilley
showavill	Showa Village Community Center Library		public
shure	Shure Incorporated		company	incoporated
silverstarcoop	Nevada Library Cooperative	USA	public	amargosa valley beatty carson churchill esmeralda fish lake goldfield silver peak humboldt denio mcdermitt lincoln alamo caliente lyon dayton fernley stage smith mineral mina lunig mybrary carlin crescent elko eureka jackpot tuscarora wells wendover pahrump pershing storey tonopah white pine
simonsrock	Bard College at Simon's Rock		college
sinaihealth	Sinai Health		company	hennick bridgepoint hospital
siouxlndsd	Siouxland Libraries	USA	public
sir	Yayasan Bank Rakyat	Malaysia	company
siskiyous	College of the Siskiyous	USA	college
sjc	St James' Church, Singapore		company
sjcpl	St. Joseph County Public Library		public	german lakeville lasalle liberty river park roger francis virginia tutt western
sjcpls	St. Johns County Public Library		public	anastasia island bartram trail hastings ponte vedra beach southeast
sjplatsjc	SJPL at SJC		public
sjrlc	South Jersey Regional Library Cooperative	NJ, USA	public	atlantic audubon bridgeton burlington camden cape may lower sea isle stone harbor upper wildwood crest woodbine collingswood cumberland deptford elmer franklin monroe gill gloucester gibbstown glassboro logan swedesboro haddon heights haddonfield linwood margaret heggan margate marie fleche mccowan millville moorestown laurel otto bruyns pennsauken pennsville runnemede salem stratford avalon ocean vineland washington waterford wenonah westville willingboro woodbury woodstown pilesgrove
sjrstate	St. Johns River State College		college
skepsislegal	Skepsis Legal Solutions PLLC		company
skidmore	Skidmore College		college
skokielibrary	Skokie Public Library		public
skyboxlabs	SkyBox Labs		company
skylinecollege	Skyline College		college
slc	Suburban Library Cooperative	USA	public	armada line eastpointe fraser harper woods harrison lenox lois wagner macdonald clemens ray romeo roseville shelby clair shores utica
slcl	St. Louis County Library		public	bridgeton trails clark family cliff cave daniel boone eureka hills florissant valley grand glaize grants view jamestown bluffs lewis meramec mid natural bridge oak bend parkview prarie commons rock road samuel sachs thornhill weber
slco	Salt Lake County Library Services		public	ruth vine tyler alta reading room bingham creek daybreak draper granite herriman holladay hunter kearns magna millcreek riverton sandy jordan taylorsville valley whitmore
slcpl	Salt Lake City Public Library		public	anderson foothill chapman corinne jack sweet day riverside glendale marmalade sprague
sligocountyie	Sligo County Council	Ireland	public
slolibrary	County of San Luis Obispo Public Libraries		public	arroyo grande atascadero cambria cayucos cslopl creston los osos morro bay nipomo oceano miguel santa margarita shandon shell beach
slpl	St. Louis Public Library		public	baden barr buder cabanne carondelet carpenter charing cross divoll julia davis kingshighway machacek marketplace schlafly walnut park
smcvt	Saint Michael's College	USA	college
smdl	Southwest Michigan Digital Library	USA	public	allegan augusta ross mckay benton harbor berrien springs bridgman buchanan cass edwardsburg howard local history mason union coloma comstock dowagiac eau claire galesburg charleston galien gun lake tribe hartford wheeler lawrence lawton lincoln marcellus new buffalo niles otsego parchment paw ransom richland sodus haven joseph maud preston palenske sturgis three oaks rivers van buren antwerp sunshine bangor bloomingdale covert gobles webster decatur vicksburg watervliet
smsa	Sydney Mechanics' School of Arts	Australia	public	smsa
snhu	Southern New Hampshire University	USA	college	snhu shapiro
sno-isle	Sno-Isle Libraries		public	arlington brier camano island clinton coupeville darrington edmonds freeland granite falls lake stevens lakewood smokey point langley lynnwood mariner marysville mill creek monroe mountlake terrace mukilteo oak harbor snohomish stanwood sultan
snowedu	Snow College		college
societeradiocanada	Societe Radio-Canada		company
socoe	SOCOE - Special Operations Center of Excellence (USAJFKSWCS)		company	2swtg 2nd warfare training group
soest	Stadtbücherei Soest	Germany	public
solano	Solano County Library		public	dixon fairfield civic cordelia rio vista suisun vacaville cultural square vallejo john kennedy springstowne
solanocc	Solano Community College	USA	college
solna	Solna Stadsbibliotek		public
somerset	Somerset County Library System of New Jersey	USA	public	bound brook bridgewater hillsborough manville mary jacobs plainfield peapack gladstone somerville warren watchung
somersetcc	Somerset Community College	USA	college
soneva	Soneva		company
sonoma	Sonoma County Library	CA, USA	public	lake lakeport middletown redbud upper mendocino coast point arena bragg laytonville round valley ukiah willits santa rosa cloverdale forestville guerneville healdsburg northwest occidental petaluma rincon rohnert cotati roseland sebastopol windsor
soton	University of Southampton	United Kingdom	college
south-ayrshire	South Ayrshire Libraries	United Kingdom	public	alloway ballantrae carnegie cybercentre forehill girvan john rodie maybole prestwick symington tarbolton troon marr educational resources
southdakota	South Dakota Digital Consortium	USA	public	brown alcester armour carnegie avon belle fourche bennett beresford bison bowdle britton brookings burke canton centerville clear lake cozard dell rapids dewey doland dorothee pike elk point jefferson elkton emil larson evelyn lang faith faulk freeman grant gregory haakon hand harrisburg hazel meyer hill hot springs howard hudson hurley huron irene jackson lee aberdeen kathryn schulkoski kimball andes lemmon lennox beebe madison menno mitchell moody resource newell sioux northwest parker parkston phoebe apperson hearst platte potter presho rawlins redfield scotland sisseton sully tea tripp colome grossenburg tyndall vermillion viborg wage wagner watertown waubay webster wessington white wilmot yankton
southdublinie	South Dublin Libraries	Ireland	public
southeasterncc	Southeastern Community College		college
southeasternok	Southeast Oklahoma Library System	USA	public	arkoma broken bow coalgate coal hartshorne heavener hugo choctaw idabel mcalester poteau buckley spiro stigler talihina valliant mattie terry wilburton latimer wister
southendonseauk	Southend-on-Sea Libraries		public	kent elms leigh shoeburyness southchurch westcliff
southernaku	Southern Arkansas University Main Campus	USA	college
southisland	South Island	New Zealand	public	ashburton buller reefton otago queenstown lakes alexandra clyde cromwell maniototo millers flat omakau roxburgh clutha balclutha lawrence milton owaka tapanui gore greymouth hurunui kaikoura mackenzie marlborough mataura nelson elma turner online nightingale research stoke arrowtown glenorchy hawea kingston makarora wanaka runanga southland lumsden nightcaps otautau riverton stewart anau waiau winton wyndham tasman motueka noninga kumu murchison richmond takaka timaru waimakariri kaiapoi oxford rangiora westland
southtexas	South Texas Library System	USA	public	aransas bailey dunlap bell whittington calhoun point comfort port oconnor seadrift carl mary welhausen cuero dennis donna hazel richmond ethel whipple friench simpson goliad harlingen jackson joe barnhart bee laguna vista live oak mayor sanchez nueces bishop keach family isabel rio grande hondo robert lee brothers san benito starbase taft victoria virgil josephine gordon william bill ellis yorktown
southtexascollege	South Texas College	USA	college
southtyneside	South Tyneside Libraries	United Kingdom	public
southwestfl	Southwest Florida Library Network	USA	public	desoto hendry clewiston harlem labelle sanibel swfln
sovalue	Southern Virginia Libraries United Electronically	USA	public	appomattox burrowsville carson depot dinwiddie disputanta hopewell mckenney rohoic blackwater carrollton claremont courtland franklin smithfield surry wakefield waverly windsor caroline charlotte cumberland danville eastern shore essex fluvanna gloucester halifax boston heritage james hamner king queen william smoot mathews mecklenburg boydton headquarters butler clarksville arnold meherrin middlesex northumberland nottoway petersburg richmond
sp	Singapore Polytechnic	Singapore	college
sparrowscollege	Sparrows College		college
spartanburglibraries	Spartanburg County Public Libraries		public	boiling springs chesnee cowpens cyrill westside inman landrum middle tyger pacolet woodruff
spl	Seattle Public Library		public	ballard beacon hill books unbanned card access broadview capitol chinatown columbia delridge douglass truth fremont green lake greenwood high point madrona sally goldmark magnolia montlake newholly northgate queen anne rainier beach park southwest wallingford
spokanelibrary	Spokane Public Library		public	hillyard indian trail liberty park shadle hill
springfield	Springfield-Greene County Library		public	ash grove brentwood fair midtown carnegie park republic strafford station willard
sqcc	Sultan Qaboos Cultural Center		company
srjc	Santa Rosa Junior College	USA	college	srjc
srlsinfo	Sandhill Regional Library System		public	aberdeen allen currie hamlet hampton hoke kemp sugg montgomery moore gilead page pinebluff richmond robbins star vass
srnl-library	Battelle Savannah River Alliance	USA	company
srtafe	South Regional TAFE		college
ssg-wsg	Skills & Workforce Development Agency		company
ssjcpl	Stockton-San Joaquin County Public Library		public	arnold rue cesar chavez escalon fair oaks lathrop linden manteca maya angelou mountain house ripon stribley thornton tracy troke ursula meyer weston ranch
ssllib	Songshan Lake Library		public
sst	Shanghai Children's Library (上海少年儿童图书馆)		public
ssw	Seminary of the Southwest	USA	college
stackoverflow	Stack Overflow		company
stadtbibliothek-graz	Stadtbibliothek Graz	Austria	public
stadtbibliothek-leipzig	Leipziger Stadtbibliothek	Germany	public
stadtbibliotheksalzburg	Stadtbibliothek Salzburg	Germany	public
stadtbuechereistp	Stadtbibliothek St. Pölten	Germany	public
stamford	The Ferguson Library		public	harry bennett end weed hollander stamford schools
standardbankza	Standard Bank Group Limited		company
standrews	University of St Andrews		college
stanford	Stanford University	USA	college	gsb
stanfordchildrens	Stanford Medicine Children's Health		company
stanislauslibrary	Stanislaus County Library		public	ceres denair empire grayson hughson keyes newman oakdale patterson riverbank salida turlock waterford
starfinancial	STAR Financial Bank		company
startingpoint	Starting Point		company
statcan	Statistics Canada	Canada	company	statistique
state	U.S. Department of State	USA	company	ralph bunche
staterbros	Stater Bros. Markets		company
stavanger	Sølvberget bibliotek og kulturhus	Norway	public	stavanger finn madla rennes
stcharles	St. Charles City-County Library District		public	boones trail corporate parkway deer run kathryn linnemann kisker road express discovery winghaven mcclay middendorf kredell spencer administration
stclaircounty	St. Clair County Library System		public	algonac clay burtchville capac lynn campbell ira marine marysville memphis port huron yale
stedwards	St. Edward's University	USA	college
stellaralgo	StellarAlgo		company	stellar algo
stetson	Stetson University		college
stirlinguk	Stirling Libraries	United Kingdom	public	balfron bannockburn bridge allan callander cambusbarron cowie doune drymen dunblane fallin killin plean raploch xpress ninians strathblane
stjohnslaw	St. John’s University School of Law	USA	college
stkate	St. Catherine University		college
stls	Southern Tier Library System		public	addison alfred box books almond 20th century club andover angelica arkport avoca belfast belmont literary historical society big flats bolivar cohocton colonial cuba circulating association david howe dormann dundee dutton peterson cottrell elizabeth pert reading essential fred harriett taylor friendship genesee greenwood hornell horseheads howard jasper mabel blodgett middlesex modeste bedient montour falls penn yan prattsburg pulteney rushford savona scio southeast steuben steele van etten watkins glen wayland elmira whitesville wide awake wimodaughsian
stlucieco	St. Lucie County Library System	USA	public	lakewood park morningside port zora neale hurston
stlukeshealth	St. Luke's Health System		company
stockton	Stockton University		college
stokeontrentuk	Stoke-on-Trent Libraries		public
stonington	Stonington Free Library		public
straffordnh-gtl	Strafford County Correctional		company
strangnas	Strängnäs bibliotek	Sweden	public
stratford	Stratford Library Association	CT, USA	public
stscholastica	The College of Saint Scholastica		college
sttammany	St. Tammany Parish Library	USA	public	abita springs bush causeway covington folsom lacombe lee road mandeville pearl river slidell
stuttgart	Stadtbibliothek Stuttgart	Germany	public
suffolklibraries	Suffolk Community Libraries	United Kingdom	public
suffolkva	Suffolk Public Library System	USA	public
sumclibrary	Shandon United Methodist Church		company
sumitomo-corporation-labor-union	Sumitomo Corporation Labour Union		company
sundbyberg	Bibliotek Sundbyberg	Sweden	public
sunflowerelibrary	Sunflower eLibrary	KS, USA	public	abilene agra lee doctor almena andover arkansas atchison atwood augusta axtell barnard basehor belle plaine belleville bird bison blue rapids bonner springs bradford burlingame burns burr oak carbondale cawker kansas chapman cherryvale cimarron ensign ingalls clay carnegie clearwater coffey burlington gridley lebo leroy new strawn waverly coffeyville cottonwood falls burnley council grove courtland delphos derby dodge doniphan elwood highland wathena dorothy bramlage douglass downs dwight ellinwood ellis emporia enterprise florence formoso scott fowler frank carlson frankfort fredonia frontenac garnett glasco glen elder goddard goessel goodland graham grainfield great bend gypsum halstead hanover hartford elmendaro hays haysville herington hesston hiawatha morrill hillcrest hillsboro hoisington hope horton ida long goodman independence independent iola robbins jamestown jay johnson jennings jewell jordaan kanopolis kearny kensington usd110 kingman kiowa haviland mullinville kirwin lang lansing leavenworth lebanon lenora leonardville liberal lincoln lindsborg linwood logan island lucas luray lyon manhattan mankato marion mary cotton marysville mccracken mcpherson
sunnyvale	Sunnyvale Public Library	USA	public
sunywcc	SUNY Westchester Community College	USA	college
surly	Student Union Recreational Library, SURLY MSA	USA	college
surreyca	Surrey Libraries	Canada	public	cloverdale fleetwood guildford newton ocean park port kells semiahmoo strawberry hill
surreycountyuk	Surrey Libraries		public	addlestone ash ashford ashtead bagshot banstead beare green hall bookham bramley byfleet camberley caterham hill valley chertsey cobham cranleigh dittons dorking egham epsom esher ewell court farnham frimley godalming guildford haslemere hersham horley horsley knaphill leatherhead lightwater lingfield merstham molesey new haw old woking link overton grange oxted redhill reeds reigate john baptist catholic comprehensive shepperton shere diamond jubilee staines stanwell stoneleigh sunbury history tattenhams virginia water walton warlingham weybridge
sussex	University of Sussex		college
sutherland	Sutherland Shire Council	Australia	public	bundeena caringbah cronulla engadine menai miranda sylvania
svlc	Southwest Valley Library Consortium	AZ, USA	public	buckeye paz bouse centennial indian hills parker quartzsite surprise tolleson
svld	Smoky Valley Library District		public	manhattan
swanseauk	Swansea Libraries		public
swarthmore	Swarthmore College Libraries	USA	college
swiss	EBOOKS SWITZERLAND	Switzerland	public	aargauer kantonsbibliothek bibliothek zug bibliotheken schaffhausen bibliotheksverband region luzern buecherbrugg stadt und berufsfachschulbibliothek bbz weinfelden nidwalden obwalden thurgau uri stiftung liechtensteinische landesbibliothek mediothek der kantonsschule romanshorn regionalbibliothek hochdorf sursee willisau schul gemeindebibliothek buttisholz stadtbibliothek baden dubendorf thun zentral hochschulbibliothek zentralbibliothek solothurn
swisseducation	Swiss Education Group		college	cesar ritz colleges
swosu	Southwestern Oklahoma State University	USA	college	swosu
swri	Southwest Research Institute		company
swtcc	Southwest Tennessee Community College	USA	college
swvapub	Southwest Virginia Public Libraries	USA	public	augusta churchville craigsville station deerfield middlebrook bland buchanan carroll charles ona franklin galax honaker jefferson madison crozet gordon greene louisa nelson northside scottsville lancaster montgomery floyd blacksburg christiansburg jessie peterman meadowbrook pearisburg poquoson portsmouth pulaski radford russell smyth chilhowie marion saltville staunton tazewell bluefield richlands washington damascus glade spring hayters gap mendota waynesboro westlake wythe grayson rural retreat fries whitetop
sxmlibrary	Sint Maarten Library		public
sz	Shenzhen Library (深圳图书馆)		public	baoan guangming nanshan
szlib	Suzhou Library (苏州图书馆)		public
tacoma	Tacoma Public Library		public	fern hill kobetich moore mottet swasey wheelock
tadl	Traverse Area District Library		public	bay fife lake interlochen kingsley peninsula woodmere
tafensw	TAFE NSW		college	albury annandale armidale rural skills ballina bankstown batemans bay clc bathurst baulkham hills bega belmont blacktown boggabilla bourke bradfield senior brewarrina broken hill kaolin street byron campbelltown campsie amep casino castle cessnock cobar coffs harbour education chec condobolin cooma coomealla coonabarabran coonamble corowa cowra design enmore dubbbo narromine road dubbo myall dunedoo eora finley forbes gilgandra glen innes glendale gosford goulburn grafton granville great lakes grenfell griffith gunnedah gymea hamilton hay haymarket marcus clark building hornsby ingleburn inverell jindabyne katoomba kempsey kingscliff kingswood kurri lake cargelligo leeton lidcombe lightning ridge lismore southern cross uni lithgow liverpool loftus macksville maclean macquarie fields maitland meadowbank menindee miller moree agricultural moruya moss vale druitt mudgee murwillumbah muswellbrook nambucca heads narrabri narrandera national environment newcastle hunter tighes nirimba quakers northern beaches brookvale nowra nyngan orange anson march ourimbah padstow parkes penrith petersham port primary industries queanbeyan quirindi randwick sydney dental hospital richmond ryde scone
tafeqld	TAFE Queensland	Australia	college
tafl	The Anglo Foundation Library	Mexico	public
taipei	Taipei Public Library	Taiwan	public
talc	TALC – Texas Academic Library Consortium	USA	college	kilgore lamar state orange lee letourneau tyler junior
tallinnaraamatukogud	Tallinn Libraries		public
tamaki-town-library	Tamaki Town Library	Japan	public
tamesideuk	Tameside Libraries	United Kingdom	public	ashton denton droylsden dukinfield hattersley hyde mossley stalybridge
tamus	Texas A&M University System Libraries	USA	college	tarleton state international texarkana
tanglinclub	Tanglin Club		company
tarrantccd	Tarrant County College District		college
tateyama-city	Tateyama Municipal Library	Japan	public
tbc-elibrary	Tallowood Baptist Church Library		company
tbcraleigh	Trinity Baptist Church - Raleigh		company
tbe	The Prentis Memorial Library of Temple Beth El		company
tblc	Tampa Bay Library Consortium	USA	public	avon park desoto glades hardee heartland cooperative hernando istachatta station spring hill indian rocks beach lake placid maitland mulberry new port richey okeechobee pasco centennial hudson hugh embry land lakes river regency holiday starkey ranch theatre cultural zephyrhills sebring state florida lakewood manatee venice
tbldc	Tarrant County Churches Digital Consortium		company	birchman baptist church first lakeside glenview richland hills wedgwood
tccl	Claremont Colleges Library	USA	college
tcmi	TCM International Institute		college
tcs	TCS Education System	USA	college	solution
tdem	TDEM - Texas Division of Emergency Management	USA	company
tds	Traverse des Sioux Library Cooperative	MN, USA	public	arlington sibley blue earth faribault headqtrs mankato lake crystal mapleton comfrey brown dyckman elmore gaylord gibbon hanska henderson martin fairmont sherburn trimont truman luther muir winnebago new ulm springfield peter nicollet waseca lesueur janesville lecenter montgomery richland waldorf waterville watonwan butterfield darfur james lewisville madelia wells winthrop
tecnologicocomfenalco	Fundación Universitaria Tecnológico de Comfenalco		college
telaviv	Israel Digital	Israel	public	achva academic adler arad arava ariel ashdod ashkelon media tek azor baqa gharbiya bat hefer yam tarbutek beer sheva municipality beit ariela dagan jann shemesh tali binyamina bnei shimon canada akko daliyat carmel dimona drom hasharon efrat eilat ein gedi shdemot elkana emek izrael yizrael eshkol yeda kol galil elion tahton gan rave yavne ganei tikva gderot gezer givat ada givatayim shmuel golan gush etzion alon shvut haifa department reali biram har hevron susya harish hatzor haglilit havayot rehovot heroes herzliya hevel eilot modiin hod hof nitzan holon network jerusalem jordan valley karmiel karnei shomron kedumim kfar saba tavor vradim yona kibbutz baram kiryat ata bialik ekron gat ono tivon kochav yair kotar rishon lehavim lod maalot mate asher binyamin mazkeret batya medatek nahariya megidoh meitar menashe merom hagalil mevoot hahermon misgav maccabim reut nesher ness ziona netanya nordia ofakim omer pardes hanna karkur pardesia petach katzrin raanana ramat hanegev
tells	TELLS Library	Australia	company
tempe	Tempe Public Library	USA	public
templeemanuel	Temple Emanuel		company
templesinai	Temple Sinai		company
templesinaidc	Temple Sinai Library		company
tenn-share	Tenn-Share Academic	USA	college	belmont chattanooga state johnson nashville southern adventist tennessee martin knoxville volunteer
tgclibrary	Tom Green County Library System	TX, USA	public
thedtl	The Digital Theological Library		company
thefhm	The Florida Holocaust Museum	USA	company
thegdl	Genesee District Library		public	burton clio fenton childrens flushing gaines baker park beecher vera rison davison winegarden flint mccarty forest station johnson valley goodrich grand blanc mcfarlen headquarters linden montrose jennings morris swartz creek perkins otisville forrest
thehills	The Hills Library Service	Australia	public	baulkham castle hill dural vinegar
thejointco	Joint Commission		company
thelosc	Libraries of Stevens County		public	chewelah colville hunters kettle falls lakeside loon lake northport
theshepherds	The Shepherd's Church		company
thetradedesk	The Trade Desk		company
thomasbnc	Casa Thomas Jefferson Binational Center		company
tibet	Tibet Library		public
ticketmaster	The Stacks at Ticketmaster		company
timberland	Timberland Regional Library		public	aberdeen administrative amanda park centralia chehalis elma hawks prairie hoodsport hoquiam ilwaco lacey mccleary montesano mountain view naselle mason oakville ocean olympia packwood raymond salkum shelton bend tenino tumwater westport winlock yelm
tjxca	TJX Canada		company
tkpark	Thailand Knowledge Park	Thailand	public
tlc	The Libraries Consortium	United Kingdom	public	all saints catholic barking dagenham gascoigne primary marks gate robert jeyes thames view valence bishop gilpin bond brent ealing road harlesden plus kilburn kingsbury willesden green bridge academy hackney clapton girls croydon ashburton coulsdon new addington norbury purley selsdon norwood thornton heath edmund waller enfield angel raynham bowes bullsmoor edmonton civic highway island fore street john jackson bush hill park millfield house oakwood palmers ponders end ridge avenue southgate circus winchmore greig grinling gibbons hackbridge dalston clr james homerton shoreditch stamford stoke newington woodberry down haggerston hall mead harris invictus harrow council havering collier row elm gidea harold wood hornchurch rainham romford upminster hilldene international london ball kingston hook chessington malden surbiton tolworth tudor drive upon laurel lewisham information hammersmith fulham haringey alexandra coombes croft highgate hornsey marcus garvey muswell anns stroud hounslow luton bury chaul access point farley hockwell ring leagrave lewsey marsh farm stopsley melbury merton colliers mitcham
tlkycsca	Tung Lin Kok Yuen, Canada Society	Canada	company
tln	Download Destination	MI, USA	public	addison allen park auburn hills bacon belleville berkley brighton chelsea clarkston independence clawson blair commerce dearborn heights caroline kennedy john dexter ecorse ferndale flat rock fowlerville franklin garden hamburg hamtramck hartland cromaine hazel highland holly huntington woods inkster leanna hicks lincoln livonia civic lyon madison manchester melvindale milford northfield northville novi oak oxford pontiac redford river rouge riverview romulus royal salem saline southgate veterans springfield taylor network trenton walled lake waterford wayne westland white wixom ypsilanti michigan avenue superior
tmeic	TMEIC		company
tnstate	Tennessee State University	USA	college
tocc	Tohono O'odham Community College		college	oohana
tochigi	Tochigi City Library	Japan	public
tokyo-kitacity-lib	City of Kita Library	Japan	public
tokyoamericanclub	Tokyo American Club	Australia	company
toledo	Toledo Lucas County Public Library		public	birmingham heatherdowns holland kent king road lagrange locke tlcpl maumee mott oregon point place reynolds corners sanger sylvania heights washington waterville
tolibrary	Thousand Oaks Library		public	grant brimhall newbury park
toowoombaqld	Toowoomba Region Libraries	Australia	public	cecil plains clifton crows nest john french goombungee highfields millmerran oakey pittsworth quinalow yarraman
torfaenuk	Torfaen County Borough Library		public
toronto	Toronto Public Library	Canada	public	agincourt albert campbell albion alderwood amesbury park annette armour heights barbara frum beaches bendale black creek bloor gladstone brentwood bridlewood brookbanks burrows hall cedarbrae centennial cliffcrest shaw danforth coxwell daniel hill davenport dawes road deer digital access cards don mills downsview dufferin clair eatonville eglinton square elmbrook ethennonnhawahstihnen evelyn gregory fairview flemingdon forest york gerrard ashdale goldhawk guildwood high highland hillcrest humber bay summit humberwood jane sheppard jones junction triangle kennedy leaside lillian smith locke long street malvern maria shchuka maryvale mcgregor mimico morningside dennis pleasant new northern elms oakwood palmerston pape parkdale parliament view port union queen saulter rexdale richview riverdale runnymede walter stewart sanderson scarborough civic spadina silverthorn james lawrence steeles sunnybrook hospital swansea taylor thorncliffe todmorden room reference victoria weston woodside woodview wychwood woods yorkville
torrance	Torrance Public Library	USA	public	retiro henderson southeast walteria
townandcountry	Town and Country Club		company
townsvilleqld	Townsville Library Service	Australia	public
trac	TRAC Consortium	Canada	public	acadia acme airdrie alberta beach alder flats buck lake alice donahue archives melnyk andrew anne chorney ashmont banff barrhead bear point beaumont bibliotheque beaverlodge beiseker berry creek berwyn isidore bighorn blue ridge bon accord bonanza bonnyville boyle bragg satellite breton brownvale calling calmar canmore carbon carseland chauvin chestermere cochrane cold consort crossfield darwell debolt delia devon dixonville drayton valley drumheller duffield eaglesham edgerton edmonton garrison edson elizabeth metis settlement elk elmworth empress entwistle evansburg fairview falher dentinger fishing flatbush assiniboine fox gibbons gleichen society glendon grande cache prairie grassland grimshaw hanna high level river hines hinton holden hussar hythe innisfree irma irricana jarvie jasper keephills keg kinuso kitscoty glace lamont langdon leduc legal linden longview frose mallaig manning mannville centennial marigold marwayne mayerthorpe mclennan mcpherson menno simons metro kalyn millarville millet morinville morrin mundare myrnam nampa neerlandia new sarepta newbrook niton northern lights okotoks onoway oyen paddle peace pigeon plamondon
tradoc	TRADOC Headquarters Library		company
traffordgb	Trafford Libraries		public	altrincham coppice avenue hale old limelight partington wellbeing sale stretford timperley hall urmston woodsend
traphenehickmanlibrary	Traphene Hickman Library		public
tricountycc	Tri-County Community College	USA	college
trinity	St Francis College	Australia	college
trinitylibrary	Trinity Washington University	USA	college
triparish	Tri-Parish E-Library	LA, USA	public	bayou pigeon sorrel iberville grosse tete innis julian poydras livonia maringouin morganza pointe coupee rosedale baton rouge white castle
trondelag	Trøndelag	Norway	public	trondelag
troyedu	Troy University	USA	college
truist	Truist		company
tsc	Texas Southmost College	USA	college
tscpl	Topeka and Shawnee County Public Library		public
tstclib	Texas State Technical College	USA	college
tsuyama-area	Tsuyama Area Digital Library	Japan	public	kumenan shoo nagi misaki kagamino
ttdc-etosyo	Toyota Technical Development Corporation		company
tularecounty	Tulare County Library		public	alpaugh dinuba earlimart exeter ivanhoe lindsay london orosi cutler pixley springville strathmore terra bella three rivers tipton visalia woodlake
tulsa	Tulsa City-County Library		public	bixby broken arrow brookside charles page collinsville genealogy glenpool hardesty helmerich herman kate kaiser jenks judy kishner kendall whittier martin maxwell park nathan hale owasso pratt rudisill ruth hardman adult literacy schusterman benson skiatook suburban acres zarrow
tulsacc	Tulsa Community College	USA	college
tuscaloosa	Tuscaloosa Public Library		public	brown gateway weaver bolden
tvcc	Trinity Valley Community College	USA	college
twu	Texas Woman's University	USA	college	blagg huey
twuca	Trinity Western University		college
txstate	Texas State University-San Marcos	USA	college
uai	Universidad Adolfo Ibañez	Chile	college
uakron	University of Akron		college
uan	Universidad Antonio Nariño	Colombia	college
uaptc	University of Arkansas - Pulaski Technical College	USA	college
uarkansas	University of Arkansas	USA	college
uberfreight	Uber Freight		company
ubt	Universal Business Team (UBT)		company
ucasslib	University of Chinese Academy of Social Sciences Library		college
ucb	University of California Berkeley	USA	college
ucenfotec	Universidad Cenfotec		college
ucirvinemain	University of California Irvine	USA	college
ucla	University of California-Los Angeles	USA	college	ucla
ucmmo	University of Central Missouri	USA	college
ucn	University College of the North	Canada	college
ucny	The University Club of New York		company
ucr	University of California, Riverside	USA	college
ucsflibrary	University of California-San Francisco	USA	college
ucwv	University of Charleston	USA	college	schoenbaum
udea	Universidad De Antioquia	Colombia	college
udel	University of Delaware	USA	college
ugc	Universidad La Gran Colombia	Colombia	college
uherts	University of Hertfordshire		college
uhhospitals	University Hospitals		company
uhls	Upper Hudson Library System		public	albany delaware arbor hill howe john bach pine hills altamont arvilla diver schaghticoke berlin berne bethlehem brunswick castleton cheney hoosick falls cohoes greenbush grafton guilderland menands nassau petersburgh poestenkill rcs rensselaer rensselaerville sand lake stephentown troy valley voorheesville watervliet westerlo william sanford colonie
uhmanoa	University of Hawaii at Manoa	USA	college
uhnpatient	University Health Network		company
uis	Universidad Industrial de Santander	Colombia	college
uisedu	University of Illinois at Springfield	USA	college
uj	University of Johannesburg	South Africa	college
ujicity-library	Uji City Library	Japan	public
ukparliament	UK Parliament	United Kingdom	company
ulaverne	University of La Verne	USA	college
ulincoln	University of Lincoln	United Kingdom	college
umanchester	The University of Manchester	United Kingdom	college
umass	University of Massachusetts Amherst	USA	college
umich	University of Michigan	USA	college
umng	Universidad Militar	Colombia	college	unimilitar
umpqua	Umpqua Community College	USA	college
una	University of North Alabama	USA	college
unav	Universidad de Navarra	USA	college
unco	University of Northern Colorado	USA	college
uniandes	Universidad de los Andes	Colombia	college
uniedinburgh	University of Edinburgh	United Kingdom	college
unily	Unily Group Limited		company
unimelb	University of Melbourne Student Union	Australia	college	rowden white
uninorteco	Universidad del Norte		college
unioncounty	Union County Library	USA	public	lois morgan edwards southwest
unionleaguephl	Union League of Philadelphia		company	unionleaguephl
unipacifico	Universidad del Pacifico		college
unisabana	Universidad de la Sabana	Colombia	college
unisalle	Universidad de la Salle		college
unisimon	Universidad Simón Bolívar	Colombia	college
universitylaw	The University of Law		college
universityofminnesota	University of Minnesota	USA	college
universityvt	University of Vermont	USA	college	david howe
unm	University of New Mexico Health Sciences Library	USA	college
unswedu	UNSW Library	Australia	college
uofiowa	University of Iowa	USA	college
uofmiami	University of Miami Libraries	USA	college
uofnkona	University of the Nations		college
uofu	University of Utah Libraries	USA	college
uoh	Universidad de O'Higgins		college
uol	University of Leeds	United Kingdom	college
